instrumen,tipe,waktu_wib,nilai,satuan,raw,suhu_raw,sumber,flag,kalibrasi_id,catatan
BR-01,BR,2026-09-13T01:00:00+07:00,101.121,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T02:00:00+07:00,101.072,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T03:00:00+07:00,101.034,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T04:00:00+07:00,100.993,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T05:00:00+07:00,100.892,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T06:00:00+07:00,100.874,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T07:00:00+07:00,100.906,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T08:00:00+07:00,100.917,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T09:00:00+07:00,100.925,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T10:00:00+07:00,101.010,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T11:00:00+07:00,101.073,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T12:00:00+07:00,101.079,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T13:00:00+07:00,101.078,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T14:00:00+07:00,101.111,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T15:00:00+07:00,101.043,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T16:00:00+07:00,101.030,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T17:00:00+07:00,100.960,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T18:00:00+07:00,100.902,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T19:00:00+07:00,100.887,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T20:00:00+07:00,100.882,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T21:00:00+07:00,100.942,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T22:00:00+07:00,100.960,kPa,,,telemetry,,,
BR-01,BR,2026-09-13T23:00:00+07:00,101.026,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T00:00:00+07:00,101.058,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T01:00:00+07:00,101.129,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T02:00:00+07:00,101.118,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T03:00:00+07:00,101.080,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T04:00:00+07:00,100.985,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T05:00:00+07:00,100.962,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T06:00:00+07:00,100.863,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T07:00:00+07:00,100.915,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T08:00:00+07:00,100.911,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T09:00:00+07:00,100.924,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T10:00:00+07:00,100.993,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T11:00:00+07:00,101.073,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T12:00:00+07:00,101.071,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T13:00:00+07:00,101.104,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T14:00:00+07:00,101.077,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T15:00:00+07:00,101.045,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T16:00:00+07:00,100.973,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T17:00:00+07:00,100.923,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T18:00:00+07:00,100.857,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T19:00:00+07:00,100.869,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T20:00:00+07:00,100.892,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T21:00:00+07:00,100.948,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T22:00:00+07:00,101.009,kPa,,,telemetry,,,
BR-01,BR,2026-09-14T23:00:00+07:00,101.058,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T00:00:00+07:00,101.092,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T01:00:00+07:00,101.120,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T02:00:00+07:00,101.111,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T03:00:00+07:00,101.057,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T04:00:00+07:00,100.961,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T05:00:00+07:00,100.922,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T06:00:00+07:00,100.931,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T07:00:00+07:00,100.910,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T08:00:00+07:00,100.890,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T09:00:00+07:00,100.918,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T10:00:00+07:00,100.991,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T11:00:00+07:00,101.057,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T12:00:00+07:00,101.081,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T13:00:00+07:00,101.102,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T14:00:00+07:00,101.097,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T15:00:00+07:00,101.043,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T16:00:00+07:00,100.984,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T17:00:00+07:00,100.946,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T18:00:00+07:00,100.875,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T19:00:00+07:00,100.898,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T20:00:00+07:00,100.883,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T21:00:00+07:00,100.903,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T22:00:00+07:00,100.984,kPa,,,telemetry,,,
BR-01,BR,2026-09-15T23:00:00+07:00,101.063,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T00:00:00+07:00,101.082,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T01:00:00+07:00,101.150,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T02:00:00+07:00,101.105,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T03:00:00+07:00,101.072,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T04:00:00+07:00,101.013,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T05:00:00+07:00,100.942,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T06:00:00+07:00,100.893,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T07:00:00+07:00,100.882,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T08:00:00+07:00,100.843,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T09:00:00+07:00,100.898,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T10:00:00+07:00,101.012,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T11:00:00+07:00,101.018,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T12:00:00+07:00,101.096,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T13:00:00+07:00,101.159,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T14:00:00+07:00,101.081,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T15:00:00+07:00,101.047,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T16:00:00+07:00,100.992,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T17:00:00+07:00,100.919,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T18:00:00+07:00,100.901,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T19:00:00+07:00,100.842,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T20:00:00+07:00,100.904,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T21:00:00+07:00,100.941,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T22:00:00+07:00,100.983,kPa,,,telemetry,,,
BR-01,BR,2026-09-16T23:00:00+07:00,101.042,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T00:00:00+07:00,101.089,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T01:00:00+07:00,101.086,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T02:00:00+07:00,101.109,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T03:00:00+07:00,101.058,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T04:00:00+07:00,100.967,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T05:00:00+07:00,100.948,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T06:00:00+07:00,100.860,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T07:00:00+07:00,100.889,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T08:00:00+07:00,100.898,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T09:00:00+07:00,100.966,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T10:00:00+07:00,101.040,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T11:00:00+07:00,101.038,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T12:00:00+07:00,101.105,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T13:00:00+07:00,101.134,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T14:00:00+07:00,101.069,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T15:00:00+07:00,101.060,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T16:00:00+07:00,100.997,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T17:00:00+07:00,100.922,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T18:00:00+07:00,100.895,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T19:00:00+07:00,100.856,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T20:00:00+07:00,100.893,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T21:00:00+07:00,100.952,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T22:00:00+07:00,101.015,kPa,,,telemetry,,,
BR-01,BR,2026-09-17T23:00:00+07:00,101.065,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T00:00:00+07:00,101.097,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T01:00:00+07:00,101.113,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T02:00:00+07:00,101.120,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T03:00:00+07:00,101.064,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T04:00:00+07:00,101.048,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T05:00:00+07:00,100.929,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T06:00:00+07:00,100.887,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T07:00:00+07:00,100.852,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T08:00:00+07:00,100.894,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T09:00:00+07:00,100.945,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T10:00:00+07:00,100.999,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T11:00:00+07:00,101.047,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T12:00:00+07:00,101.122,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T13:00:00+07:00,101.127,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T14:00:00+07:00,101.084,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T15:00:00+07:00,101.091,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T16:00:00+07:00,100.997,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T17:00:00+07:00,100.938,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T18:00:00+07:00,100.885,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T19:00:00+07:00,100.873,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T20:00:00+07:00,100.921,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T21:00:00+07:00,100.903,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T22:00:00+07:00,100.990,kPa,,,telemetry,,,
BR-01,BR,2026-09-18T23:00:00+07:00,101.076,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T00:00:00+07:00,101.103,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T01:00:00+07:00,101.114,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T02:00:00+07:00,101.127,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T03:00:00+07:00,101.069,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T04:00:00+07:00,101.000,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T05:00:00+07:00,100.917,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T06:00:00+07:00,100.888,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T07:00:00+07:00,100.865,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T08:00:00+07:00,100.870,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T09:00:00+07:00,100.944,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T10:00:00+07:00,100.980,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T11:00:00+07:00,101.062,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T12:00:00+07:00,101.101,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T13:00:00+07:00,101.116,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T14:00:00+07:00,101.082,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T15:00:00+07:00,101.017,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T16:00:00+07:00,100.987,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T17:00:00+07:00,100.933,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T18:00:00+07:00,100.893,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T19:00:00+07:00,100.924,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T20:00:00+07:00,100.895,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T21:00:00+07:00,100.916,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T22:00:00+07:00,101.009,kPa,,,telemetry,,,
BR-01,BR,2026-09-19T23:00:00+07:00,101.086,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T00:00:00+07:00,101.098,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T01:00:00+07:00,101.126,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T02:00:00+07:00,101.088,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T03:00:00+07:00,101.059,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T04:00:00+07:00,100.997,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T05:00:00+07:00,100.953,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T06:00:00+07:00,100.902,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T07:00:00+07:00,100.904,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T08:00:00+07:00,100.883,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T09:00:00+07:00,100.921,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T10:00:00+07:00,100.966,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T11:00:00+07:00,101.048,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T12:00:00+07:00,101.106,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T13:00:00+07:00,101.117,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T14:00:00+07:00,101.111,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T15:00:00+07:00,101.082,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T16:00:00+07:00,100.997,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T17:00:00+07:00,100.929,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T18:00:00+07:00,100.885,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T19:00:00+07:00,100.894,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T20:00:00+07:00,100.893,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T21:00:00+07:00,100.960,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T22:00:00+07:00,100.979,kPa,,,telemetry,,,
BR-01,BR,2026-09-20T23:00:00+07:00,101.076,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T00:00:00+07:00,101.089,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T01:00:00+07:00,101.122,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T02:00:00+07:00,101.062,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T03:00:00+07:00,101.049,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T04:00:00+07:00,100.989,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T05:00:00+07:00,100.967,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T06:00:00+07:00,100.905,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T07:00:00+07:00,100.893,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T08:00:00+07:00,100.893,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T09:00:00+07:00,100.912,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T10:00:00+07:00,100.992,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T11:00:00+07:00,101.042,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T12:00:00+07:00,101.114,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T13:00:00+07:00,101.112,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T14:00:00+07:00,101.105,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T15:00:00+07:00,101.055,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T16:00:00+07:00,100.946,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T17:00:00+07:00,100.957,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T18:00:00+07:00,100.878,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T19:00:00+07:00,100.847,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T20:00:00+07:00,100.888,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T21:00:00+07:00,100.952,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T22:00:00+07:00,101.004,kPa,,,telemetry,,,
BR-01,BR,2026-09-21T23:00:00+07:00,101.046,kPa,,,telemetry,,,
BR-01,BR,2026-09-22T00:00:00+07:00,101.138,kPa,,,telemetry,,,
BR-01,BR,2026-09-22T00:16:20.245+07:00,101.118,kPa,,,telemetry,,,
GN-01,GN,2026-08-23T02:00:00+07:00,1866.665,mm,,,telemetry,,,
GN-01,GN,2026-08-23T08:00:00+07:00,1865.293,mm,,,telemetry,,,
GN-01,GN,2026-08-23T14:00:00+07:00,1864.341,mm,,,telemetry,,,
GN-01,GN,2026-08-23T20:00:00+07:00,1866.295,mm,,,telemetry,,,
GN-01,GN,2026-08-24T02:00:00+07:00,1864.915,mm,,,telemetry,,,
GN-01,GN,2026-08-24T08:00:00+07:00,1867.879,mm,,,telemetry,,,
GN-01,GN,2026-08-24T14:00:00+07:00,1865.904,mm,,,telemetry,,,
GN-01,GN,2026-08-24T20:00:00+07:00,1865.339,mm,,,telemetry,,,
GN-01,GN,2026-08-25T02:00:00+07:00,1866.801,mm,,,telemetry,,,
GN-01,GN,2026-08-25T08:00:00+07:00,1870.130,mm,,,telemetry,,,
GN-01,GN,2026-08-25T14:00:00+07:00,1868.044,mm,,,telemetry,,,
GN-01,GN,2026-08-25T20:00:00+07:00,1867.663,mm,,,telemetry,,,
GN-01,GN,2026-08-26T02:00:00+07:00,1863.521,mm,,,telemetry,,,
GN-01,GN,2026-08-26T08:00:00+07:00,1862.420,mm,,,telemetry,,,
GN-01,GN,2026-08-26T14:00:00+07:00,1864.823,mm,,,telemetry,,,
GN-01,GN,2026-08-26T20:00:00+07:00,1868.474,mm,,,telemetry,,,
GN-01,GN,2026-08-27T02:00:00+07:00,1866.282,mm,,,telemetry,,,
GN-01,GN,2026-08-27T08:00:00+07:00,1869.966,mm,,,telemetry,,,
GN-01,GN,2026-08-27T14:00:00+07:00,1867.182,mm,,,telemetry,,,
GN-01,GN,2026-08-27T20:00:00+07:00,1869.262,mm,,,telemetry,,,
GN-01,GN,2026-08-28T02:00:00+07:00,1867.667,mm,,,telemetry,,,
GN-01,GN,2026-08-28T08:00:00+07:00,1869.302,mm,,,telemetry,,,
GN-01,GN,2026-08-28T14:00:00+07:00,1866.871,mm,,,telemetry,,,
GN-01,GN,2026-08-28T20:00:00+07:00,1868.412,mm,,,telemetry,,,
GN-01,GN,2026-08-29T02:00:00+07:00,1869.775,mm,,,telemetry,,,
GN-01,GN,2026-08-29T08:00:00+07:00,1867.181,mm,,,telemetry,,,
GN-01,GN,2026-08-29T14:00:00+07:00,1867.029,mm,,,telemetry,,,
GN-01,GN,2026-08-29T20:00:00+07:00,1867.857,mm,,,telemetry,,,
GN-01,GN,2026-08-30T02:00:00+07:00,1865.858,mm,,,telemetry,,,
GN-01,GN,2026-08-30T08:00:00+07:00,1867.059,mm,,,telemetry,,,
GN-01,GN,2026-08-30T14:00:00+07:00,1866.804,mm,,,telemetry,,,
GN-01,GN,2026-08-30T20:00:00+07:00,1866.219,mm,,,telemetry,,,
GN-01,GN,2026-08-31T02:00:00+07:00,1863.405,mm,,,telemetry,,,
GN-01,GN,2026-08-31T08:00:00+07:00,1866.663,mm,,,telemetry,,,
GN-01,GN,2026-08-31T14:00:00+07:00,1869.527,mm,,,telemetry,,,
GN-01,GN,2026-08-31T20:00:00+07:00,1868.142,mm,,,telemetry,,,
GN-01,GN,2026-09-01T02:00:00+07:00,1867.458,mm,,,telemetry,,,
GN-01,GN,2026-09-01T03:00:00+07:00,1863.333,mm,,,telemetry,,,
GN-01,GN,2026-09-01T04:00:00+07:00,1868.053,mm,,,telemetry,,,
GN-01,GN,2026-09-01T05:00:00+07:00,1866.948,mm,,,telemetry,,,
GN-01,GN,2026-09-01T06:00:00+07:00,1869.548,mm,,,telemetry,,,
GN-01,GN,2026-09-01T07:00:00+07:00,1868.405,mm,,,telemetry,,,
GN-01,GN,2026-09-01T08:00:00+07:00,1868.086,mm,,,telemetry,,,
GN-01,GN,2026-09-01T09:00:00+07:00,1869.632,mm,,,telemetry,,,
GN-01,GN,2026-09-01T10:00:00+07:00,1866.056,mm,,,telemetry,,,
GN-01,GN,2026-09-01T11:00:00+07:00,1864.909,mm,,,telemetry,,,
GN-01,GN,2026-09-01T12:00:00+07:00,1862.959,mm,,,telemetry,,,
GN-01,GN,2026-09-01T13:00:00+07:00,1865.338,mm,,,telemetry,,,
GN-01,GN,2026-09-01T14:00:00+07:00,1869.408,mm,,,telemetry,,,
GN-01,GN,2026-09-01T15:00:00+07:00,1865.969,mm,,,telemetry,,,
GN-01,GN,2026-09-01T16:00:00+07:00,1868.521,mm,,,telemetry,,,
GN-01,GN,2026-09-01T17:00:00+07:00,1864.897,mm,,,telemetry,,,
GN-01,GN,2026-09-01T18:00:00+07:00,1866.383,mm,,,telemetry,,,
GN-01,GN,2026-09-01T19:00:00+07:00,1870.131,mm,,,telemetry,,,
GN-01,GN,2026-09-01T20:00:00+07:00,1864.435,mm,,,telemetry,,,
GN-01,GN,2026-09-01T21:00:00+07:00,1865.519,mm,,,telemetry,,,
GN-01,GN,2026-09-01T22:00:00+07:00,1868.313,mm,,,telemetry,,,
GN-01,GN,2026-09-01T23:00:00+07:00,1870.119,mm,,,telemetry,,,
GN-01,GN,2026-09-02T00:00:00+07:00,1866.520,mm,,,telemetry,,,
GN-01,GN,2026-09-02T01:00:00+07:00,1866.843,mm,,,telemetry,,,
GN-01,GN,2026-09-02T02:00:00+07:00,1868.726,mm,,,telemetry,,,
GN-01,GN,2026-09-02T03:00:00+07:00,1867.640,mm,,,telemetry,,,
GN-01,GN,2026-09-02T04:00:00+07:00,1865.104,mm,,,telemetry,,,
GN-01,GN,2026-09-02T05:00:00+07:00,1866.817,mm,,,telemetry,,,
GN-01,GN,2026-09-02T06:00:00+07:00,1862.320,mm,,,telemetry,,,
GN-01,GN,2026-09-02T07:00:00+07:00,1867.613,mm,,,telemetry,,,
GN-01,GN,2026-09-02T08:00:00+07:00,1865.435,mm,,,telemetry,,,
GN-01,GN,2026-09-02T09:00:00+07:00,1865.079,mm,,,telemetry,,,
GN-01,GN,2026-09-02T10:00:00+07:00,1869.459,mm,,,telemetry,,,
GN-01,GN,2026-09-02T11:00:00+07:00,1868.906,mm,,,telemetry,,,
GN-01,GN,2026-09-02T12:00:00+07:00,1869.664,mm,,,telemetry,,,
GN-01,GN,2026-09-02T13:00:00+07:00,1865.916,mm,,,telemetry,,,
GN-01,GN,2026-09-02T14:00:00+07:00,1865.278,mm,,,telemetry,,,
GN-01,GN,2026-09-02T15:00:00+07:00,1866.284,mm,,,telemetry,,,
GN-01,GN,2026-09-02T16:00:00+07:00,1868.296,mm,,,telemetry,,,
GN-01,GN,2026-09-02T17:00:00+07:00,1869.974,mm,,,telemetry,,,
GN-01,GN,2026-09-02T18:00:00+07:00,1867.172,mm,,,telemetry,,,
GN-01,GN,2026-09-02T19:00:00+07:00,1867.772,mm,,,telemetry,,,
GN-01,GN,2026-09-02T20:00:00+07:00,1867.912,mm,,,telemetry,,,
GN-01,GN,2026-09-02T21:00:00+07:00,1869.114,mm,,,telemetry,,,
GN-01,GN,2026-09-02T22:00:00+07:00,1867.861,mm,,,telemetry,,,
GN-01,GN,2026-09-02T23:00:00+07:00,1866.483,mm,,,telemetry,,,
GN-01,GN,2026-09-03T00:00:00+07:00,1868.749,mm,,,telemetry,,,
GN-01,GN,2026-09-03T01:00:00+07:00,1866.703,mm,,,telemetry,,,
GN-01,GN,2026-09-03T02:00:00+07:00,1867.247,mm,,,telemetry,,,
GN-01,GN,2026-09-03T03:00:00+07:00,1869.831,mm,,,telemetry,,,
GN-01,GN,2026-09-03T04:00:00+07:00,1866.050,mm,,,telemetry,,,
GN-01,GN,2026-09-03T05:00:00+07:00,1869.531,mm,,,telemetry,,,
GN-01,GN,2026-09-03T06:00:00+07:00,1869.211,mm,,,telemetry,,,
GN-01,GN,2026-09-03T07:00:00+07:00,1869.580,mm,,,telemetry,,,
GN-01,GN,2026-09-03T08:00:00+07:00,1866.843,mm,,,telemetry,,,
GN-01,GN,2026-09-03T09:00:00+07:00,1866.021,mm,,,telemetry,,,
GN-01,GN,2026-09-03T10:00:00+07:00,1867.908,mm,,,telemetry,,,
GN-01,GN,2026-09-03T11:00:00+07:00,1869.322,mm,,,telemetry,,,
GN-01,GN,2026-09-03T12:00:00+07:00,1866.752,mm,,,telemetry,,,
GN-01,GN,2026-09-03T13:00:00+07:00,1867.278,mm,,,telemetry,,,
GN-01,GN,2026-09-03T14:00:00+07:00,1867.771,mm,,,telemetry,,,
GN-01,GN,2026-09-03T15:00:00+07:00,1868.285,mm,,,telemetry,,,
GN-01,GN,2026-09-03T16:00:00+07:00,1871.037,mm,,,telemetry,,,
GN-01,GN,2026-09-03T17:00:00+07:00,1864.287,mm,,,telemetry,,,
GN-01,GN,2026-09-03T18:00:00+07:00,1872.544,mm,,,telemetry,,,
GN-01,GN,2026-09-03T19:00:00+07:00,1865.564,mm,,,telemetry,,,
GN-01,GN,2026-09-03T20:00:00+07:00,1868.565,mm,,,telemetry,,,
GN-01,GN,2026-09-03T21:00:00+07:00,1866.220,mm,,,telemetry,,,
GN-01,GN,2026-09-03T22:00:00+07:00,1868.573,mm,,,telemetry,,,
GN-01,GN,2026-09-03T23:00:00+07:00,1866.797,mm,,,telemetry,,,
GN-01,GN,2026-09-04T00:00:00+07:00,1869.228,mm,,,telemetry,,,
